Year,Mo,Dy,tave,tmax,mxtm,tmin,mntm,vp,rhmax,rhmxtm,rhmin,rhmntm,sr,wrun,pp,st5mx,st5mxtm,st5mn,st5mntm,st15mx,st15mxtm,st15mn,st15mntm,volts,year,gust,gusttm,gusdir,etr_asce,next tave
2019,12,12,2.316,7.601,13:20,-2.969,03:30,0.424,0.7809999999999999,02:30,0.395,23:50,3.7260000000000004,39.992,0.0,,,,,1.048,00:00,0.93,14:00,,2019.0,4.606,21:50,,0.713,
2019,12,13,3.39,8.038,01:30,-1.2590000000000001,22:10,0.319,0.594,03:30,0.22699999999999998,09:20,6.144,112.087,0.0,,,,,0.945,00:00,0.882,12:00,,2019.0,14.052999999999999,11:40,,1.4869999999999999,
2019,12,14,-3.137,0.633,01:30,-6.907,23:50,0.353,0.97,14:20,0.48700000000000004,01:30,1.714,50.075,0.0,,,,,0.924,09:00,0.912,11:00,,2019.0,5.037,01:20,,0.37799999999999995,
2019,12,15,-5.13,-0.684,12:00,-9.575,03:00,0.304,0.9570000000000001,00:30,0.502,11:30,5.019,48.783,3.302,,,,,0.917,00:00,0.8759999999999999,13:00,,2019.0,6.292000000000001,05:50,,0.462,
2019,12,16,-4.894,1.055,13:40,-10.843,23:50,0.23,0.8,01:30,0.284,14:50,6.352,43.75899999999999,0.762,,,,,0.8959999999999999,00:00,0.795,13:00,,2019.0,5.586,11:10,,0.5479999999999999,
2019,12,17,-5.347,2.783,13:40,-13.478,06:20,0.212,0.835,06:30,0.205,14:00,5.903,39.169000000000004,0.0,,,,,0.789,00:00,0.59,14:00,,2019.0,4.351,14:50,,0.581,
2019,12,18,-0.846,9.789,13:50,-11.482000000000001,06:20,0.301,0.851,06:30,0.198,14:30,6.564,28.416,0.0,,,,,0.5870000000000001,00:00,0.41100000000000003,13:00,,2019.0,3.802,12:30,,0.603,
2019,12,19,0.33799999999999997,7.4270000000000005,14:30,-6.75,03:20,0.331,0.843,03:40,0.21600000000000003,13:30,4.085,28.555,0.0,,,,,0.441,00:00,0.28,14:00,,2019.0,3.8810000000000002,19:10,,0.636,
2019,12,20,0.552,9.229,14:00,-8.125,06:30,0.358,0.865,06:40,0.264,14:10,6.131,29.61,0.0,,,,,0.3,00:00,0.13699999999999998,13:00,,2019.0,3.332,12:00,,0.596,
2019,12,21,4.018,13.843,14:10,-5.807,05:00,0.40700000000000003,0.8320000000000001,00:40,0.171,14:20,4.816,27.204,0.0,,,,,0.192,01:00,0.066,13:00,,2019.0,3.5669999999999997,05:50,,0.748,
2019,12,22,2.506,7.222,14:20,-2.21,07:00,0.431,0.7979999999999999,04:10,0.384,12:50,2.125,18.831,0.0,,,,,0.128,04:00,0.076,13:00,,2019.0,3.116,11:40,,0.41100000000000003,
2019,12,23,5.234,11.369000000000002,14:40,-0.9009999999999999,00:20,0.436,0.76,03:00,0.225,14:40,3.108,21.396,0.0,,,,,0.131,22:00,0.07,12:00,,2019.0,2.45,13:10,,0.6940000000000001,
2019,12,24,6.829,13.529000000000002,12:40,0.13,07:10,0.39799999999999996,0.675,02:20,0.132,14:40,4.51,35.282,0.0,,,,,0.205,23:00,0.13699999999999998,00:00,,2019.0,4.665,14:00,,0.9109999999999999,
2019,12,25,2.781,8.104,13:40,-2.542,06:10,0.48700000000000004,0.9540000000000001,23:50,0.354,13:10,2.7430000000000003,37.863,0.254,,,,,0.235,22:00,0.195,12:00,,2019.0,6.7620000000000005,22:00,,0.652,
2019,12,26,0.223,3.235,14:20,-2.7880000000000003,20:50,0.508,0.983,03:10,0.653,14:20,3.023,33.239000000000004,0.0,,,,,0.28600000000000003,23:00,0.23800000000000002,00:00,,2019.0,4.684,14:00,,0.45799999999999996,
2019,12,27,-1.493,2.26,14:40,-5.245,07:30,0.40299999999999997,0.9079999999999999,21:20,0.565,10:30,4.255,34.897,0.0,,,,,0.308,06:00,0.257,14:00,,2019.0,4.468999999999999,16:00,,0.473,
2019,12,28,-2.695,-1.102,01:50,-4.288,07:00,0.363,0.973,04:00,0.47700000000000004,22:30,2.9939999999999998,108.31,0.0,,,,,0.298,20:00,0.264,10:00,,2019.0,10.623,12:20,,0.6809999999999999,
2019,12,29,-3.7310000000000003,1.871,13:30,-9.333,22:40,0.221,0.69,22:50,0.267,15:50,5.551,104.831,4.064,,,,,0.28800000000000003,00:00,0.21899999999999997,23:00,,2019.0,11.485999999999999,07:10,,1.0390000000000001,
2019,12,30,-5.4270000000000005,1.2930000000000001,13:40,-12.147,06:20,0.226,0.833,06:50,0.278,12:00,6.694,36.863,0.508,,,,,0.2,00:00,-0.15,23:00,,2019.0,4.586,14:30,,0.504,
2019,12,31,-4.175,4.81,13:10,-13.16,06:50,0.247,0.862,06:10,0.24100000000000002,12:50,7.417999999999999,29.557,0.0,,,,,-0.174,00:00,-0.917,13:00,,2019.0,5.566,18:40,,0.503,
